datetime,label,direction,id,x,y,w,h,Color,ColorConf,Type,TypeConf
2019-06-14 02:02:19.700000,line1,down,3050,401,189,45,43,Blue,0.54,Car,0.47
2019-06-14 02:02:19.900000,line2,up,3130,479,456,79,68,White,0.52,Car,0.57
2019-06-14 02:02:20.400000,line1,up,3098,314,209,31,34,Blue,0.67,Car,0.66
2019-06-14 02:02:20.700000,line1,up,3118,354,203,33,33,White,0.72,Car,0.5
2019-06-14 02:02:21.700000,line2,down,3134,720,397,90,82,Blue,0.97,SmallTruck,0.36
2019-06-14 02:02:22.100000,line2,up,3174,540,415,70,75,White,0.91,Car,0.54
2019-06-14 02:02:22.200000,line1,up,3150,352,206,36,32,Blue,0.86,Car,0.61
2019-06-14 02:02:22.600000,line2,down,3214,678,426,70,75,Blue,0.26,SUV,0.51
2019-06-14 02:02:22.600000,line1,up,3130,320,214,31,32,White,0.59,Car,0.69
2019-06-14 02:02:22.700000,line1,down,3122,446,199,30,28,Gray,0.25,Car,0.51
2019-06-14 02:02:22.700000,line1,down,3162,412,206,35,34,Blue,0.68,Car,0.35
2019-06-14 02:02:24,line2,down,3050,718,422,67,55,White,0.38,Car,0.44
2019-06-14 02:02:24.300000,line1,up,3174,350,201,38,37,White,0.85,Car,0.5
2019-06-14 02:02:24.500000,line2,up,3250,456,450,82,73,White,0.6,Car,0.67
2019-06-14 02:02:25.200000,line2,down,3266,662,428,74,71,Gray,0.49,SmallTruck,0.55
2019-06-14 02:02:25.400000,line1,down,3234,440,198,37,30,Gray,0.32,Car,0.62
2019-06-14 02:02:25.800000,line2,up,3274,464,445,76,63,Blue,0.25,SUV,0.35
2019-06-14 02:02:26.200000,line2,down,3122,721,423,67,54,White,0.5,Car,0.43
2019-06-14 02:02:26.500000,line1,down,3246,410,186,46,45,Blue,0.67,Car,0.46
2019-06-14 02:02:27.100000,line1,up,3250,312,217,36,31,White,0.54,Car,0.63
2019-06-14 02:02:28.300000,line1,up,3274,315,214,32,31,Black,0.28,Car,0.53
2019-06-14 02:02:28.400000,line1,down,3286,409,206,31,29,Blue,0.47,Car,0.7
2019-06-14 02:02:28.900000,line2,up,3334,529,439,91,71,Black,0.78,Car,0.96
2019-06-14 02:02:29,line2,down,3298,640,395,115,101,Green,0.46,BigBus,0.52
2019-06-14 02:02:29.300000,line1,down,3306,405,202,36,33,Blue,0.38,Car,0.36
2019-06-14 02:02:29.400000,line1,down,3318,441,199,36,27,Red,0.47,Car,0.62
2019-06-14 02:02:30.100000,line2,up,3362,464,318,186,187,White,0.93,SmallTruck,0.25
2019-06-14 02:02:31,line2,down,3246,721,430,75,56,Blue,0.36,Car,0.61
2019-06-14 02:02:31.200000,line2,down,3406,665,448,65,55,Blue,0.6,SUV,0.32
2019-06-14 02:02:31.200000,line1,up,3334,353,208,34,28,Blue,0.48,Car,0.75
2019-06-14 02:02:31.300000,line1,down,3338,441,200,34,26,Gray,0.3,Car,0.8
2019-06-14 02:02:31.300000,line1,up,3370,289,171,72,76,White,0.6,SmallTruck,0.68
2019-06-14 02:02:31.500000,line1,down,3270,402,200,37,33,Blue,0.66,Car,0.56
2019-06-14 02:02:32.100000,line2,down,3446,662,432,69,67,White,0.81,Van,0.71
2019-06-14 02:02:32.400000,line1,up,3362,321,168,75,71,White,0.94,SmallTruck,0.32
2019-06-14 02:02:32.700000,line1,down,3382,402,199,37,33,Blue,0.3,Car,0.57
2019-06-14 02:02:33,line2,down,3374,720,425,71,52,Red,0.88,Car,0.84
2019-06-14 02:02:34.500000,line2,up,3478,419,300,233,216,White,0.75,BigTruck,0.55
2019-06-14 02:02:34.500000,line1,down,3398,405,200,36,36,Blue,0.59,Car,0.49
2019-06-14 02:02:35,line2,down,3430,735,434,66,54,White,0.6,Car,0.7
2019-06-14 02:02:35.400000,line1,up,3494,274,163,76,86,White,0.35,SmallTruck,0.54
2019-06-14 02:02:35.600000,line2,down,3522,662,435,68,62,White,0.83,SUV,0.53
2019-06-14 02:02:35.600000,line1,down,3422,404,200,37,32,Blue,0.35,Car,0.61
2019-06-14 02:02:36.900000,line1,up,3478,319,157,79,85,White,0.77,SmallTruck,0.5
2019-06-14 02:02:37,line1,up,3566,302,196,50,47,Blue,0.52,SUV,0.44
2019-06-14 02:02:37.100000,line1,down,3486,403,197,39,35,Blue,0.65,Car,0.43
2019-06-14 02:02:38,line1,down,3554,437,196,40,31,Gray,0.35,Car,0.45
2019-06-14 02:02:38.200000,line1,up,3590,345,199,43,38,Blue,0.23,Car,0.55
2019-06-14 02:02:38.400000,line2,down,3574,657,434,70,63,White,0.91,SUV,0.46
2019-06-14 02:02:38.700000,line1,down,3598,407,204,35,29,White,0.3,Car,0.63
2019-06-14 02:02:38.800000,line2,up,3646,535,414,80,78,White,0.88,Van,0.67
2019-06-14 02:02:39.400000,line1,down,3550,435,194,45,33,Blue,0.62,Car,0.37
2019-06-14 02:02:40,line2,up,3674,529,427,77,64,White,0.81,Car,0.92
2019-06-14 02:02:40,line2,down,3486,656,413,74,80,Blue,0.38,Car,0.25
2019-06-14 02:02:40,line1,down,3622,405,204,33,29,Blue,0.55,Car,0.45
2019-06-14 02:02:40.100000,line2,up,3670,510,407,84,70,White,0.8,Car,0.94
2019-06-14 02:02:40.700000,line1,up,3654,304,189,51,56,White,0.93,BigTruck,0.43
2019-06-14 02:02:40.800000,line1,down,3606,439,192,40,35,Gray,0.25,Car,0.29
2019-06-14 02:02:41.100000,line1,up,3646,354,199,36,37,White,0.71,Van,0.34
2019-06-14 02:02:41.600000,line2,down,3554,723,425,72,60,Gray,0.37,SUV,0.4
2019-06-14 02:02:41.700000,line2,down,3706,662,443,72,58,White,0.93,SUV,0.46
2019-06-14 02:02:42.300000,line1,up,3674,350,208,35,30,White,0.67,Car,0.73
2019-06-14 02:02:42.600000,line1,down,3642,440,194,38,33,Blue,0.65,Car,0.43
2019-06-14 02:02:43.200000,line2,down,3750,719,422,96,73,White,0.64,BigTruck,0.47
2019-06-14 02:02:43.600000,line1,down,3694,441,198,39,30,Blue,0.32,Car,0.51
2019-06-14 02:02:43.600000,line2,up,3754,453,310,192,196,White,0.91,SmallTruck,0.71
2019-06-14 02:02:44.100000,line1,down,3678,404,205,36,30,Blue,0.35,Car,0.61
2019-06-14 02:02:44.500000,line2,down,3606,685,419,95,80,White,0.52,Van,0.44
2019-06-14 02:02:45.500000,line2,up,3818,468,440,73,64,Yellow,0.32,SUV,0.34
2019-06-14 02:02:45.700000,line2,up,3826,529,429,91,74,Black,0.85,Car,0.86
2019-06-14 02:02:45.700000,line1,down,3738,442,195,33,33,Gray,0.38,Car,0.46
2019-06-14 02:02:45.900000,line1,up,3754,303,146,97,95,White,0.92,SmallTruck,0.75
2019-06-14 02:02:46.200000,line2,down,3778,711,407,83,70,White,0.89,Van,0.95
2019-06-14 02:02:46.200000,line1,down,3802,412,206,31,29,Blue,0.62,Car,0.48
2019-06-14 02:02:46.900000,line2,up,3834,521,414,84,76,Blue,0.96,Car,0.75
2019-06-14 02:02:47,line2,down,3842,665,446,69,60,White,0.98,Car,0.45
2019-06-14 02:02:47.300000,line2,down,3694,729,424,66,56,White,0.38,Car,0.49
2019-06-14 02:02:47.900000,line1,up,3826,353,209,35,30,Blue,0.52,Car,0.74
2019-06-14 02:02:47.900000,line1,up,3818,314,210,33,32,White,0.47,Car,0.45
2019-06-14 02:02:47.900000,line1,down,3798,444,201,34,27,White,0.32,Car,0.65
2019-06-14 02:02:48.400000,line1,down,3782,411,205,31,28,White,0.31,Car,0.56
2019-06-14 02:02:49.100000,line1,up,3834,349,205,37,31,Blue,0.96,Car,0.73
2019-06-14 02:02:49.100000,line2,down,3862,673,438,63,63,Blue,0.43,SmallTruck,0.39
2019-06-14 02:02:49.300000,line2,down,3738,719,420,78,69,White,0.51,SUV,0.48
2019-06-14 02:02:49.400000,line1,down,3830,407,200,32,32,Blue,0.3,Car,0.39
2019-06-14 02:02:49.500000,line1,down,3850,440,198,37,30,Blue,0.38,Car,0.5
2019-06-14 02:02:50,line2,up,3890,475,438,78,73,Black,0.81,SUV,0.55
2019-06-14 02:02:50.100000,line2,up,3910,551,436,84,69,Black,0.92,Car,0.77
2019-06-14 02:02:50.700000,line1,down,3854,411,207,32,28,Gray,0.26,Car,0.57
2019-06-14 02:02:51.100000,line2,up,3922,526,414,91,87,White,0.94,Van,0.79
2019-06-14 02:02:51.300000,line2,down,3934,655,435,70,58,White,0.92,SmallTruck,0.32
2019-06-14 02:02:51.400000,line2,down,3798,725,429,78,58,White,0.59,Car,0.54
2019-06-14 02:02:51.800000,line1,down,3898,434,174,49,53,Blue,0.43,Car,0.24
2019-06-14 02:02:52,line1,down,3882,407,198,34,36,Gray,0.33,Car,0.4
2019-06-14 02:02:52.300000,line1,up,3910,354,205,39,35,Blue,0.6,Car,0.62
2019-06-14 02:02:52.300000,line2,down,3830,649,427,67,67,White,0.47,SUV,0.31
2019-06-14 02:02:52.600000,line1,up,3890,318,213,33,33,Black,0.39,SUV,0.48
2019-06-14 02:02:53.100000,line2,down,3930,722,429,80,62,Black,0.46,Car,0.52
2019-06-14 02:02:53.300000,line1,up,3922,343,198,43,40,White,0.84,Van,0.37
2019-06-14 02:02:53.600000,line2,up,3974,519,375,104,117,White,0.96,SmallTruck,0.91
2019-06-14 02:02:53.700000,line2,down,3978,663,446,69,57,White,0.95,Car,0.54
2019-06-14 02:02:54.400000,line1,down,3918,433,199,36,28,Blue,0.35,Car,0.65
2019-06-14 02:02:54.500000,line2,up,3998,545,415,89,88,White,0.91,Van,0.74
2019-06-14 02:02:55.100000,line2,down,3882,648,423,80,78,White,0.34,SUV,0.29
2019-06-14 02:02:55.500000,line2,down,3898,674,347,147,138,Gray,0.33,SmallTruck,0.38
2019-06-14 02:02:55.700000,line1,down,3954,440,199,35,27,Blue,0.3,Car,0.59
2019-06-14 02:02:55.800000,line1,up,3974,337,184,54,56,White,0.9,SmallTruck,0.75
2019-06-14 02:02:55.800000,line1,down,3926,401,196,39,36,Blue,0.43,Car,0.46
2019-06-14 02:02:56.500000,line2,up,4034,475,448,77,63,White,0.55,Car,0.69
2019-06-14 02:02:56.900000,line1,up,3998,348,196,41,40,White,0.83,Van,0.39
2019-06-14 02:02:57.800000,line1,down,4046,439,201,35,25,Blue,0.39,Car,0.68
2019-06-14 02:02:58.100000,line2,down,3918,708,424,74,57,White,0.31,Car,0.73
2019-06-14 02:02:58.600000,line2,up,4082,549,418,73,77,White,0.88,Van,0.8
2019-06-14 02:02:58.900000,line2,down,4050,657,419,74,73,White,0.9,Van,0.84
2019-06-14 02:02:58.900000,line1,down,4042,407,199,36,33,Blue,0.52,Car,0.55
2019-06-14 02:02:59,line1,up,4034,318,212,32,30,White,0.61,Car,0.62
2019-06-14 02:02:59.500000,line2,down,3954,721,428,73,57,White,0.4,Car,0.63
2019-06-14 02:02:59.800000,line2,up,4118,475,443,61,60,White,0.64,Van,0.5
2019-06-14 02:02:59.900000,line2,up,4090,520,415,99,85,White,0.93,SUV,0.42
2019-06-14 02:03:00.200000,line1,up,4066,312,208,38,37,White,0.62,SUV,0.56
2019-06-14 02:03:00.900000,line1,up,4082,356,201,35,39,White,0.78,Van,0.43
2019-06-14 02:03:01.300000,line1,down,4086,435,195,43,31,Blue,0.28,Car,0.23
2019-06-14 02:03:01.600000,line2,down,4046,713,423,76,56,Blue,0.54,Car,0.53
2019-06-14 02:03:02,line2,down,4042,657,434,74,64,Blue,0.42,Car,0.63
2019-06-14 02:03:02.200000,line1,up,4118,312,211,33,32,White,0.46,SUV,0.38
2019-06-14 02:03:02.200000,line1,up,4090,347,204,41,37,White,0.86,SUV,0.62
2019-06-14 02:03:02.500000,line1,down,4158,406,204,34,28,Blue,0.39,Car,0.42
2019-06-14 02:03:02.500000,line1,up,4170,345,208,42,33,Blue,0.71,Car,0.26
2019-06-14 02:03:02.600000,line2,up,4202,540,435,76,65,White,0.9,Car,0.52
2019-06-14 02:03:03.100000,line1,down,4174,437,197,39,30,Blue,0.41,Car,0.61
2019-06-14 02:03:04.600000,line2,up,4250,524,401,107,94,Gray,0.45,SmallTruck,0.63
2019-06-14 02:03:05,line1,down,4226,400,185,44,47,Blue,0.62,SmallTruck,0.35
2019-06-14 02:03:05,line1,up,4202,352,208,35,31,White,0.83,Car,0.45
2019-06-14 02:03:05,line2,down,4214,709,414,80,63,Yellow,0.8,SmallTruck,0.73
2019-06-14 02:03:05.400000,line1,down,4230,445,203,37,25,Red,0.37,Car,0.42
2019-06-14 02:03:05.700000,line2,down,4266,663,442,72,60,Blue,0.47,Car,0.66
2019-06-14 02:03:06.900000,line1,up,4250,341,189,60,51,Gray,0.32,SmallTruck,0.32
2019-06-14 02:03:07,line2,down,4174,722,423,77,62,Blue,0.38,Car,0.43
2019-06-14 02:03:07,line1,down,4150,401,188,50,43,Blue,0.67,Car,0.32
2019-06-14 02:03:07,line1,down,4234,438,194,46,33,Blue,0.4,Car,0.29
2019-06-14 02:03:08.400000,line2,up,4310,457,326,185,174,White,0.85,Van,0.48
2019-06-14 02:03:08.500000,line1,down,4254,401,185,48,48,Blue,0.59,BigTruck,0.26
2019-06-14 02:03:09.200000,line2,down,4298,718,420,73,56,Red,0.99,Car,0.67
2019-06-14 02:03:10.400000,line2,down,4150,641,391,102,101,Blue,0.47,SmallTruck,0.26
2019-06-14 02:03:10.500000,line1,down,4306,409,201,39,33,Blue,0.58,Car,0.54
2019-06-14 02:03:10.800000,line1,up,4310,319,162,74,75,White,0.76,SmallTruck,0.34
2019-06-14 02:03:11.600000,line2,up,4374,528,428,84,71,White,0.85,SUV,0.51
2019-06-14 02:03:11.900000,line1,down,4262,403,197,37,36,Blue,0.48,Car,0.53
2019-06-14 02:03:11.900000,line2,down,4254,631,372,109,118,Blue,0.36,SmallTruck,0.43
2019-06-14 02:03:13.700000,line2,up,4442,478,456,76,64,White,0.6,Car,0.51
2019-06-14 02:03:13.800000,line2,down,4306,669,438,68,59,Blue,0.51,Car,0.52
2019-06-14 02:03:14,line1,up,4374,346,204,35,33,White,0.67,SUV,0.55
2019-06-14 02:03:14.300000,line2,up,4446,524,410,100,81,Black,0.91,Car,0.6
2019-06-14 02:03:14.300000,line1,down,4350,401,183,43,49,Blue,0.49,Car,0.34
2019-06-14 02:03:14.600000,line1,up,4394,318,202,34,40,Yellow,0.33,SUV,0.33
2019-06-14 02:03:15,line1,up,4438,353,210,33,29,Blue,0.31,Car,0.6
2019-06-14 02:03:16,line1,down,4462,408,186,40,48,Blue,0.94,SmallTruck,0.26
2019-06-14 02:03:16.300000,line1,up,4442,319,215,35,31,White,0.56,Car,0.6
2019-06-14 02:03:16.400000,line1,down,4434,394,177,66,55,Blue,0.85,BigTruck,0.31
2019-06-14 02:03:16.600000,line1,up,4446,348,199,42,38,Blue,0.5,Car,0.5
2019-06-14 02:03:17.400000,line2,up,4506,531,434,84,68,White,0.61,Car,0.65
2019-06-14 02:03:17.600000,line2,down,4350,629,383,107,116,White,0.31,SmallTruck,0.32
2019-06-14 02:03:18,line1,down,4450,402,197,42,35,Blue,0.42,Car,0.43
2019-06-14 02:03:18.400000,line1,up,4494,334,183,50,53,Blue,0.24,SmallTruck,0.47
2019-06-14 02:03:18.500000,line2,down,4502,729,430,70,58,White,0.99,SUV,0.63
2019-06-14 02:03:19,line2,up,4546,522,403,90,88,White,0.99,Van,0.72
2019-06-14 02:03:19.400000,line2,down,4462,611,345,145,153,Blue,0.88,BigTruck,0.51
2019-06-14 02:03:19.400000,line1,up,4518,309,194,46,51,White,0.88,SmallTruck,0.64
2019-06-14 02:03:19.400000,line1,down,4410,441,199,38,31,Blue,0.49,Car,0.54
2019-06-14 02:03:19.500000,line1,down,4482,400,181,52,50,Blue,0.59,SmallTruck,0.32
2019-06-14 02:03:19.700000,line1,up,4506,340,203,47,35,White,0.4,Car,0.49
2019-06-14 02:03:20.100000,line2,up,4562,517,420,91,77,White,0.88,Car,0.52
2019-06-14 02:03:20.800000,line2,down,4558,717,423,75,59,Black,0.55,Car,0.44
2019-06-14 02:03:21.300000,line2,down,4450,658,427,68,65,Blue,0.33,Car,0.34
2019-06-14 02:03:21.400000,line1,down,4550,399,195,43,38,Blue,0.54,Car,0.5
2019-06-14 02:03:21.400000,line2,up,4594,445,397,101,118,White,0.98,BigTruck,0.49
2019-06-14 02:03:21.500000,line2,up,4590,549,438,79,68,White,0.89,SUV,0.49
2019-06-14 02:03:21.500000,line1,up,4546,347,195,40,41,White,0.91,Van,0.34
2019-06-14 02:03:22.600000,line1,up,4562,348,207,37,31,White,0.84,Car,0.48
2019-06-14 02:03:22.700000,line2,down,4410,730,427,73,60,Blue,0.35,Car,0.43
2019-06-14 02:03:23,line1,down,4570,409,206,34,29,Blue,0.32,Car,0.65
2019-06-14 02:03:23.200000,line2,down,4482,624,359,116,131,White,0.4,SmallTruck,0.39
2019-06-14 02:03:23.500000,line2,up,4630,536,431,91,78,White,0.88,Car,0.49
2019-06-14 02:03:24,line1,up,4594,309,194,42,49,White,0.95,BigTruck,0.47
2019-06-14 02:03:24.100000,line1,up,4590,356,206,34,31,White,0.87,Car,0.51
2019-06-14 02:03:24.600000,line1,down,4602,409,205,33,29,Blue,0.41,Car,0.64
2019-06-14 02:03:24.800000,line2,up,4662,558,436,72,66,White,0.77,Van,0.96
2019-06-14 02:03:25,line2,down,4610,656,426,72,66,Blue,0.42,SUV,0.29
2019-06-14 02:03:25.900000,line1,down,4598,407,197,33,36,Blue,0.68,Car,0.52
2019-06-14 02:03:26,line1,up,4670,345,214,37,28,White,0.53,Car,0.5
2019-06-14 02:03:26.600000,line2,down,4570,657,438,70,58,White,0.42,Car,0.62
2019-06-14 02:03:27.200000,line1,up,4662,353,199,36,36,White,0.69,Van,0.41
2019-06-14 02:03:27.400000,line1,down,4646,438,193,45,37,Blue,0.41,Car,0.57
2019-06-14 02:03:27.600000,line2,up,4706,449,438,87,74,Black,0.71,Car,0.91
2019-06-14 02:03:28,line2,down,4602,653,433,72,57,Black,0.38,Car,0.68
2019-06-14 02:03:28.100000,line1,down,4678,403,202,37,31,Red,0.47,Car,0.55
2019-06-14 02:03:29.100000,line2,down,4598,649,416,77,75,Blue,0.72,Car,0.31
2019-06-14 02:03:30.100000,line1,up,4706,318,220,33,27,Black,0.58,Car,0.7
2019-06-14 02:03:30.400000,line1,down,4682,407,203,31,29,Blue,0.56,Car,0.37
2019-06-14 02:03:30.400000,line1,down,4698,442,204,37,24,Blue,0.35,Car,0.58
2019-06-14 02:03:30.700000,line1,up,4770,349,208,38,31,Gray,0.27,Car,0.56
2019-06-14 02:03:31.100000,line2,down,4646,700,408,95,77,White,0.41,Car,0.37
2019-06-14 02:03:31.400000,line2,down,4798,662,448,67,55,Red,1.0,Car,0.52
2019-06-14 02:03:31.600000,line1,down,4714,438,188,43,39,Blue,0.46,SmallTruck,0.3
2019-06-14 02:03:31.800000,line1,up,4786,348,199,40,37,Blue,0.58,Car,0.56
2019-06-14 02:03:33.700000,line2,down,4682,662,424,77,77,White,0.39,Van,0.29
2019-06-14 02:03:33.700000,line2,down,4814,721,424,70,55,Black,0.89,Car,0.83
2019-06-14 02:03:34.800000,line1,down,4894,407,183,46,51,Blue,0.61,SmallTruck,0.23
2019-06-14 02:03:35.300000,line1,up,4886,346,200,39,35,White,0.59,SUV,0.46
2019-06-14 02:03:36.700000,line1,up,4954,313,199,41,46,White,0.93,BigTruck,0.47
2019-06-14 02:03:37.100000,line1,up,4970,351,207,35,29,Blue,0.45,Car,0.69
2019-06-14 02:03:37.100000,line1,down,4854,410,197,41,35,Blue,0.78,Car,0.38
2019-06-14 02:03:37.300000,line1,down,4978,439,200,34,29,Blue,0.37,Car,0.52
2019-06-14 02:03:37.900000,line2,down,4894,601,342,145,154,Blue,0.43,BigTruck,0.32
2019-06-14 02:03:38.200000,line1,up,4990,345,200,43,41,White,0.84,SUV,0.42
2019-06-14 02:03:39.100000,line1,up,4986,316,209,36,38,White,0.61,Van,0.36
2019-06-14 02:03:39.700000,line1,up,5046,350,204,36,31,White,0.56,Car,0.63
2019-06-14 02:03:39.700000,line1,down,5054,408,199,38,35,Blue,0.45,Car,0.42
2019-06-14 02:03:39.900000,line2,down,5034,666,431,72,64,Black,0.53,SUV,0.53
2019-06-14 02:03:39.900000,line2,down,5086,718,419,68,56,White,0.59,SUV,0.74
2019-06-14 02:03:40.300000,line2,up,5102,530,424,81,77,White,0.79,SUV,0.38
2019-06-14 02:03:41.200000,line2,up,5090,325,237,94,89,White,0.72,SUV,0.25
2019-06-14 02:03:41.500000,line2,up,5162,538,435,80,64,White,0.89,Car,0.92
2019-06-14 02:03:42.100000,line2,down,5178,671,449,66,55,Black,0.99,Car,0.74
2019-06-14 02:03:42.500000,line1,up,5102,344,196,41,40,White,0.75,SUV,0.65
2019-06-14 02:03:42.500000,line2,up,5182,470,455,75,58,Black,0.64,Car,0.97
2019-06-14 02:03:42.800000,line1,down,5114,413,202,35,33,Yellow,0.52,Car,0.34
2019-06-14 02:03:43.600000,line1,up,5162,353,210,36,30,White,0.86,Car,0.69
2019-06-14 02:03:44.600000,line1,down,5222,410,201,35,35,Blue,0.38,Car,0.33
2019-06-14 02:03:45.200000,line1,down,5142,435,185,52,44,Blue,0.86,Car,0.22
2019-06-14 02:03:45.300000,line1,up,5182,316,214,31,29,Blue,0.51,Car,0.9
2019-06-14 02:03:46.200000,line1,down,5238,407,204,33,29,Blue,0.3,Car,0.47
2019-06-14 02:03:46.900000,line2,up,5322,459,448,90,75,Blue,0.37,Car,0.41
2019-06-14 02:03:47.200000,line2,down,5310,674,431,77,75,White,0.91,Van,0.75
2019-06-14 02:03:47.300000,line1,up,5250,320,212,29,32,White,0.71,SUV,0.38
2019-06-14 02:03:48.400000,line2,up,5378,523,440,85,67,White,0.79,Car,0.66
2019-06-14 02:03:48.400000,line1,up,5306,311,206,39,39,Blue,0.57,Car,0.62
2019-06-14 02:03:48.400000,line1,down,5346,439,197,41,28,Blue,0.41,Car,0.35
2019-06-14 02:03:48.600000,line2,down,5318,689,369,137,111,Blue,0.88,SmallTruck,0.55
2019-06-14 02:03:49,line2,down,5222,741,508,65,58,White,0.4,SUV,0.25
2019-06-14 02:03:49,line1,down,5294,407,202,34,31,Blue,0.3,Car,0.54
2019-06-14 02:03:49.700000,line1,up,5322,315,213,33,32,Black,0.53,Car,0.6
2019-06-14 02:03:50.400000,line2,up,5418,468,445,77,68,Yellow,0.54,SUV,0.66
2019-06-14 02:03:50.500000,line1,up,5378,344,206,39,31,White,0.77,Car,0.61
2019-06-14 02:03:50.900000,line2,up,5438,529,420,80,79,White,0.72,Van,0.64
2019-06-14 02:03:51.100000,line1,down,5386,410,205,30,30,Blue,0.44,Car,0.48
2019-06-14 02:03:51.600000,line2,down,5450,661,440,77,64,White,0.98,SUV,0.53
2019-06-14 02:03:51.800000,line2,down,5446,727,419,80,66,Blue,0.25,SmallTruck,0.33
2019-06-14 02:03:52.400000,line1,down,5442,412,208,31,28,Blue,0.6,Car,0.41
2019-06-14 02:03:52.900000,line1,up,5418,318,214,34,32,White,0.25,SUV,0.56
2019-06-14 02:03:53.100000,line1,up,5438,346,197,40,40,White,0.58,SUV,0.41
2019-06-14 02:03:53.800000,line2,down,5490,672,447,66,56,Black,0.75,SUV,0.59
2019-06-14 02:03:53.800000,line1,down,5426,439,198,36,29,Blue,0.37,Car,0.47
2019-06-14 02:03:53.800000,line2,up,5494,512,379,111,114,White,0.44,SmallTruck,0.74
2019-06-14 02:03:55.400000,line2,up,5566,445,423,99,90,White,0.42,SmallTruck,0.6
2019-06-14 02:03:55.600000,line2,up,5574,541,436,75,58,White,0.81,Car,0.95
2019-06-14 02:03:55.600000,line1,down,5478,397,180,53,52,Blue,0.78,SmallTruck,0.31
2019-06-14 02:03:56,line1,up,5494,330,179,63,63,Yellow,0.25,SmallTruck,0.58
2019-06-14 02:03:57.200000,line2,down,5426,718,424,70,58,White,0.52,SUV,0.46
2019-06-14 02:03:57.800000,line1,up,5574,350,206,36,31,White,0.6,Car,0.8
2019-06-14 02:03:57.800000,line1,down,5530,410,201,36,32,Blue,0.67,Car,0.47
2019-06-14 02:03:57.800000,line2,up,5614,539,422,86,76,Black,0.76,Car,0.59
2019-06-14 02:03:57.900000,line1,up,5566,316,211,36,35,White,0.56,SmallTruck,0.32
2019-06-14 02:03:58,line1,down,5578,434,197,36,31,White,0.28,Car,0.41
2019-06-14 02:03:58.900000,line2,up,5638,446,418,81,72,Yellow,0.79,SUV,0.28
2019-06-14 02:03:59.500000,line1,down,5594,412,203,35,34,Blue,0.32,Car,0.44
2019-06-14 02:04:00,line1,up,5614,346,201,40,35,Blue,0.33,SUV,0.43
2019-06-14 02:04:00.700000,line2,down,5658,662,428,69,60,Black,0.58,SUV,0.62
2019-06-14 02:04:00.800000,line2,down,5478,676,438,89,83,Blue,0.62,SmallTruck,0.42
2019-06-14 02:04:01,line1,down,5630,407,202,33,30,Gray,0.27,Car,0.56
2019-06-14 02:04:01.100000,line2,down,5590,731,480,99,102,Blue,0.46,SmallTruck,0.41
2019-06-14 02:04:01.100000,line2,down,5674,732,429,58,57,White,0.99,SUV,0.74
2019-06-14 02:04:01.400000,line1,up,5638,315,210,36,35,Yellow,0.5,SUV,0.53
2019-06-14 02:04:01.500000,line2,up,5694,455,440,77,69,White,0.4,SUV,0.26
2019-06-14 02:04:02.400000,line2,down,5730,662,437,71,54,White,0.92,Van,0.59
2019-06-14 02:04:02.400000,line1,up,5666,340,178,49,57,White,0.62,SmallTruck,0.52
2019-06-14 02:04:02.600000,line2,up,5742,537,433,82,67,White,0.48,SUV,0.55
2019-06-14 02:04:02.600000,line1,down,5542,409,193,37,42,Blue,0.58,Car,0.45
2019-06-14 02:04:02.800000,line2,up,5726,503,388,90,78,White,0.4,SUV,0.55
2019-06-14 02:04:03.300000,line2,up,5754,476,456,77,69,White,0.71,Car,0.7
2019-06-14 02:04:04.100000,line1,up,5694,317,206,36,37,White,0.45,SUV,0.44
2019-06-14 02:04:04.200000,line2,down,5630,664,440,71,63,White,0.52,Car,0.49
2019-06-14 02:04:04.500000,line2,up,5770,532,432,89,77,Black,0.97,Car,0.79
2019-06-14 02:04:04.600000,line1,down,5710,404,198,39,37,Blue,0.3,Car,0.4
2019-06-14 02:04:04.800000,line1,up,5742,352,201,39,37,White,0.33,SUV,0.48
2019-06-14 02:04:04.900000,line2,up,5774,479,445,74,70,Yellow,0.43,Car,0.54
2019-06-14 02:04:05.500000,line2,down,5542,668,402,72,95,Blue,0.43,SmallTruck,0.37
